Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
8679,7572,18 DE JULIO AVENIDA,2853,GABOTO,4692,NARVAJA TRISTAN,1781,,I,1,1,,320,186,15,11,2,S,S,63,1,Platanus x acerifolia
8680,7572,18 DE JULIO AVENIDA,2853,GABOTO,4692,NARVAJA TRISTAN,1772,,P,1,1,,4,149,12,15,2,S,S,58,1,Peltophorum dubium
8681,7572,18 DE JULIO AVENIDA,2853,GABOTO,4692,NARVAJA TRISTAN,1790,,P,1,1,,5,183,13,17,2,S,S,58,1,Peltophorum dubium
8682,7572,18 DE JULIO AVENIDA,2853,GABOTO,4692,NARVAJA TRISTAN,1790,,P,1,2,,5,154,11,15,2,S,S,58,1,Peltophorum dubium
8683,7572,18 DE JULIO AVENIDA,2853,GABOTO,4692,NARVAJA TRISTAN,1790,,P,1,3,,5,162,12,16,2,S,S,58,1,Peltophorum dubium
8684,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1707,,I,1,1,,4,164,51,14,3,S,S,63,1,Platanus x acerifolia
8685,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1709,,I,1,1,,4,130,14,12,4,S,S,63,1,Platanus x acerifolia
8686,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1713,,I,1,1,,4,132,13,11,3,S,S,63,1,Platanus x acerifolia
8687,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1717,,I,1,1,,4,56,8,6,2,N,N,63,1,Platanus x acerifolia
8689,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1730,,P,1,1,,5,107,8,9,2,S,N,39,1,Jacaranda ovalifolia
8690,7572,18 DE JULIO AVENIDA,4104,MAGALLANES,2853,GABOTO,1738,,P,1,1,,4,80,5,6,3,S,S,39,1,Jacaranda ovalifolia
8691,7572,18 DE JULIO AVENIDA,87,ACEVEDO EDUARDO,6099,RODRIGUEZ DR. JUAN  A.,1874,,P,1,1,,2,149,14,13,3,S,S,63,1,Platanus x acerifolia
8692,7572,18 DE JULIO AVENIDA,87,ACEVEDO EDUARDO,6099,RODRIGUEZ DR. JUAN  A.,1874,,P,1,2,,2,154,11,12,4,S,S,63,1,Platanus x acerifolia
8693,7572,18 DE JULIO AVENIDA,87,ACEVEDO EDUARDO,6099,RODRIGUEZ DR. JUAN  A.,1892,,P,1,1,,2,165,14,13,2,S,S,63,1,Platanus x acerifolia
8694,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,1,,3,166,12,,2,N,N,63,1,Platanus x acerifolia
8695,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,2,,3,163,12,,2,N,N,63,1,Platanus x acerifolia
8696,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,3,,3,145,12,,2,N,N,63,1,Platanus x acerifolia
8697,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,4,,3,125,12,,2,N,N,63,1,Platanus x acerifolia
8698,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,5,,3,115,12,,2,N,N,63,1,Platanus x acerifolia
8699,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,6,,3,152,12,,2,N,N,63,1,Platanus x acerifolia
8700,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2323,,P,,7,,3,122,12,,2,N,N,63,1,Platanus x acerifolia
8701,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2327,,P,,1,,3,160,12,,2,N,N,63,1,Platanus x acerifolia
8702,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2329,,P,,1,,3,182,12,,2,N,N,63,1,Platanus x acerifolia
8703,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2255,,P,,1,,4,145,10,,2,N,N,63,1,Platanus x acerifolia
8704,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,597,ARTIGAS BULEVAR GRAL.,2259,,P,,1,,4,130,10,,2,N,N,63,1,Platanus x acerifolia
8705,7572,18 DE JULIO AVENIDA,2481,EJIDO,1923,SANTIAGO DE CHILE,,S/N,P,,1,,0,88,12,,2,N,N,35,3,Fraxinus lanceolata
8706,7572,18 DE JULIO AVENIDA,2481,EJIDO,1923,SANTIAGO DE CHILE,,S/N,P,,1,,0,3,01/01/10,,2,N,N,58,1,Peltophorum dubium
8707,7572,18 DE JULIO AVENIDA,2481,EJIDO,1923,SANTIAGO DE CHILE,,S/N,P,,1,,0,0,01/01/10,,2,N,N,58,1,Peltophorum dubium
16096,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2329,,I,1,1,,5,108,8,7,2,S,S,35,3,Fraxinus lanceolata
16097,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2329,,I,1,2,,5,189,12,11,3,S,S,77,1,Ulmus procera
16099,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2353,,I,1,1,,5,189,13,12,3,S,S,77,1,Ulmus procera
16100,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,0,S/N,I,1,1,,5,146,11,12,3,S,S,35,3,Fraxinus lanceolata
16101,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2357,,I,1,1,,5,168,12,13,3,S,S,51,1,Melia azedarach
16102,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,0,s/n,I,1,1,,5,84,5,5,3,S,N,21,1,Catalpa bignonioides
16104,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2371,,I,1,1,,5,105,6,7,3,S,N,21,1,Catalpa bignonioides
16105,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2377,,I,1,1,,5,119,10,10,3,S,S,21,1,Catalpa bignonioides
16106,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2391,,I,1,1,,4,102,9,8,4,S,N,35,3,Fraxinus lanceolata
16107,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,2391,,I,1,2,,5,151,13,14,3,S,S,35,3,Fraxinus lanceolata
16108,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2283,,I,,1,,2,239,14,,2,N,N,63,1,Platanus x acerifolia
16109,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2285,,I,,1,,2,132,13,,2,N,N,63,1,Platanus x acerifolia
16110,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2285,,I,,2,,2,135,13,,2,N,N,63,1,Platanus x acerifolia
16111,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2285,,I,,3,,2,184,13,,2,N,N,63,1,Platanus x acerifolia
16112,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2289,,I,,1,,2,82,9,,2,N,N,63,1,Platanus x acerifolia
16113,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2291,,I,,1,,2,157,10,,2,N,N,63,1,Platanus x acerifolia
16114,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2291,,I,,2,,2,172,12,,2,N,N,63,1,Platanus x acerifolia
16115,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2295,,I,,1,,2,158,10,,2,N,N,63,1,Platanus x acerifolia
16116,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2272,,P,,1,,2,0,.6,,2,N,N,35,3,Fraxinus lanceolata
16117,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2272,,P,,2,,2,7,3,,2,N,N,35,3,Fraxinus lanceolata
16118,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2276,,P,,1,,2,9,03/05/10,,2,N,N,35,3,Fraxinus lanceolata
16120,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2284,,P,,1,,2,100,4,,2,N,N,35,3,Fraxinus lanceolata
16121,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2290,,P,,1,,3,3,2,,2,N,N,35,3,Fraxinus lanceolata
16122,7611,21 DE SETIEMBRE,2562,ESPAÑA BULEVAR,6333,SAN SALVADOR,2292,,P,,1,,3,5,3,,2,N,N,35,3,Fraxinus lanceolata
16123,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,1,,4,112,6,,2,N,N,76,1,Tipuana tipu
16124,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,2,,4,125,7,,2,N,N,76,1,Tipuana tipu
16125,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,3,,4,110,7,,2,N,N,76,1,Tipuana tipu
16126,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,4,,4,133,7,,2,N,N,76,1,Tipuana tipu
16127,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,5,,4,152,7,,2,N,N,76,1,Tipuana tipu
16128,7611,21 DE SETIEMBRE,5862,RAMIREZ AVENIDA GONZALO,597,ARTIGAS BULEVAR GRAL.,,S/N,P,,6,,3,254,7,,3,N,N,77,1,Ulmus procera
16129,7611,21 DE SETIEMBRE,5913,HERRERA Y REISSIG JULIO,5862,RAMIREZ AVENIDA GONZALO,,S/N,P,,1,,3,5,2,,2,N,N,84,1,Hovenia dulcis
16130,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,,S/N,I,,1,,2,100,7,,2,N,N,63,1,Platanus x acerifolia
16131,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,,S/N,I,,1,,2,99,7,,2,N,N,63,1,Platanus x acerifolia
16132,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,,S/N,I,,1,,2,94,7,,2,N,N,63,1,Platanus x acerifolia
16133,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,,S/N,I,,1,,2,102,7,,2,N,N,63,1,Platanus x acerifolia
16134,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,,S/N,I,,1,,2,104,7,,2,N,N,63,1,Platanus x acerifolia
235647,7611,21 DE SETIEMBRE,2361,ACEVEDO DIAZ EDUARDO,3261,GURI,0,s/n,I,1,,,5,38,6,5,2,S,N,35,3,Fraxinus lanceolata
235747,7611,21 DE SETIEMBRE,6333,SAN SALVADOR,2361,ACEVEDO DIAZ EDUARDO,0,s/n,I,1,,,3,145,6,5,4,S,S,51,1,Melia azedarach
235750,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2391,,I,1,,,5,110,10,9,4,S,N,35,3,Fraxinus lanceolata
235751,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2379,,I,1,,,5,139,9,12,2,S,S,21,1,Catalpa bignonioides
235752,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2371,,I,1,,,5,118,7,8,3,S,N,21,1,Catalpa bignonioides
235753,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,0,s/n,I,1,,,5,85,6,6,3,S,N,21,1,Catalpa bignonioides
235754,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2357,,I,1,,,5,161,12,12,3,S,S,51,1,Melia azedarach
235755,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,0,s/n,I,1,,,5,132,12,13,3,S,S,35,3,Fraxinus lanceolata
235756,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2353,,I,1,,,5,182,14,12,3,S,N,77,1,Ulmus procera
235757,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2349,,I,1,,,5,45,6,6,2,S,N,35,3,Fraxinus lanceolata
235758,7611,21 DE SETIEMBRE,3261,GURI,7230,DE VIANA JAVIER,2391,,I,1,,,5,143,12,15,3,S,N,35,3,Fraxinus lanceolata
12831,7656,8 DE OCTUBRE AVENIDA,7572,18 DE JULIO AVENIDA,597,ARTIGAS BULEVAR GRAL.,2258,,P,2,1,,4,62,5,5,4,S,N,39,1,Jacaranda ovalifolia
12832,7656,8 DE OCTUBRE AVENIDA,7572,18 DE JULIO AVENIDA,597,ARTIGAS BULEVAR GRAL.,2258,,P,1,2,,4,86,05/05/10,5,3,N,N,39,1,Jacaranda ovalifolia
12834,7656,8 DE OCTUBRE AVENIDA,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,2285,,I,1,1,,4,165,17,10,3,S,S,63,1,Platanus x acerifolia
12835,7656,8 DE OCTUBRE AVENIDA,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,0,2295 B,I,1,1,,4,180,16,11,2,S,S,63,1,Platanus x acerifolia
12836,7656,8 DE OCTUBRE AVENIDA,7572,18 DE JULIO AVENIDA,1712,CASSINONI DR. MARIO,2297,,I,1,1,,4,126,15,9,2,N,N,63,1,Platanus x acerifolia
4853,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,7416,YARO,946,,P,1,1,,4,73,6,5,1,S,S,35,3,Fraxinus lanceolata
4854,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,7416,YARO,0,S/N,P,1,1,,4,58,4,6,2,S,S,35,3,Fraxinus lanceolata
4855,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,5862,RAMIREZ AVENIDA GONZALO,931,,I,1,1,,4,43,6,4,2,N,N,35,3,Fraxinus lanceolata
4856,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,5862,RAMIREZ AVENIDA GONZALO,933,,I,1,1,,4,42,6,4,2,N,N,35,3,Fraxinus lanceolata
4857,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,5862,RAMIREZ AVENIDA GONZALO,935,,I,1,1,,4,36,04/05/10,4,2,N,N,35,3,Fraxinus lanceolata
4858,6390,ABADIE SANTOS CALLE DR. HORACIO,4641,MULLER DR. LAURO,5862,RAMIREZ AVENIDA GONZALO,0,S/N,I,1,1,,4,126,12,7,2,S,S,35,3,Fraxinus lanceolata
16280,2361,ACEVEDO DIAZ EDUARDO,4446,MIGUELETE,4734,NICARAGUA,1908,,I,,1,,2,141,10,,2,N,N,35,3,Fraxinus lanceolata
16281,2361,ACEVEDO DIAZ EDUARDO,4446,MIGUELETE,4734,NICARAGUA,1908,,I,,2,,2,148,8,,2,N,N,35,3,Fraxinus lanceolata
16282,2361,ACEVEDO DIAZ EDUARDO,4446,MIGUELETE,4734,NICARAGUA,1932,,I,,1,,2,203,11,,2,N,N,11,2,Acer negundo
16283,2361,ACEVEDO DIAZ EDUARDO,4446,MIGUELETE,4734,NICARAGUA,1932,,I,,2,,3,46,04/05/10,,5,N,N,888,888,Seco
16284,2361,ACEVEDO DIAZ EDUARDO,4446,MIGUELETE,4734,NICARAGUA,1948,,I,,1,,2,139,10,,2,N,N,51,1,Melia azedarach
16468,2361,ACEVEDO DIAZ EDUARDO,6051,RIVERA AVENIDA GRAL.,5082,PALMAR,1430,,P,1,3,,2,107,7,9,2,S,S,77,2,Ulmus americana
16469,2361,ACEVEDO DIAZ EDUARDO,6051,RIVERA AVENIDA GRAL.,5082,PALMAR,1430,,P,1,4,,2,75,6,6,2,S,N,77,2,Ulmus americana
