Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
164750,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3708,,P,1,I- 1,,3,193,14,10,2,S,S,51,1,Melia azedarach
164751,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3710,,P,1,1,,3,186,15,9,3,S,S,51,1,Melia azedarach
164752,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3722,,P,1,1,,3,237,15,10,1,S,S,51,1,Melia azedarach
164753,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3728,,P,1,1,,3,157,12,8,1,N,N,51,1,Melia azedarach
164755,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,,S/N,P,1,1,,3,210,15,10,2,S,N,51,1,Melia azedarach
164756,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,,S/N,I,1,1,,3,165,13,8,2,S,S,51,1,Melia azedarach
164759,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3739,,I,1,1,,3,108,7,7,1,S,N,71,1,Schinus molle
164761,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3602,,P,1,2,,2,155,13,9,1,N,N,51,1,Melia azedarach
164762,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3602,,P,1,1,,2,151,13,8,1,N,N,51,1,Melia azedarach
164764,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3614,,P,1,1,,2,177,12,8,1,S,S,51,1,Melia azedarach
164765,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3614,,P,1,1,,2,149,12,8,2,S,S,51,1,Melia azedarach
164768,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,,S/N,P,1,2,,2,78,8,5,1,S,N,35,3,Fraxinus lanceolata
164769,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,,S/N,P,,1,,3,5,01/04/10,,3,N,N,35,3,Fraxinus lanceolata
164770,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3611,,I,1,1,,3,225,16,4,2,S,S,76,1,Tipuana tipu
164771,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3613,,I,1,1,,3,192,18,10,2,S,N,76,1,Tipuana tipu
164772,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3615,,I,1,1,,3,287,18,10,2,S,N,76,1,Tipuana tipu
164775,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,3641,,I,2,1,,2,110,10,8,2,S,N,70,1,Salix alba
164779,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,,S/N,I,1,1,,3,138,11,7,2,S,N,51,1,Melia azedarach
164781,7599,20 DE ENERO,3540,ISABELA,6717,SALARI  TTE. CNEL. EUCLIDES A.,,S/N,I,1,3,,3,124,12,7,1,S,N,51,1,Melia azedarach
282737,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,5743,,I,1,,,3,41,6,5,1,N,N,999,88,Dudas
282738,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,5743,,I,1,,,3,39,10,8,1,N,N,11,2,Acer negundo
282739,7599,20 DE ENERO,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3616,,P,1,,,3,72,9,5,1,N,N,64,1,Populus alba
282740,7599,20 DE ENERO,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3686,,P,1,,,3,2,1,.5,1,N,N,64,1,Populus alba
282741,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3708,,P,1,,,3,41,8,6,1,N,N,35,3,Fraxinus lanceolata
282742,7599,20 DE ENERO,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3742,,P,1,,,3,15,2,02/05/10,1,N,N,11,1,Acer campestre
164785,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3674,,P,1,2,,2,123,11,6,3,S,N,11,2,Acer negundo
164786,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3674,,P,1,1,,2,82,11,6,3,S,N,11,2,Acer negundo
164788,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3682,,P,1,1,,2,254,12,8,2,S,N,51,1,Melia azedarach
164789,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3692,,P,1,3,,2,223,12,10,4,S,N,11,2,Acer negundo
164790,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,3692,,P,1,2,,2,103,7,3,2,N,N,70,3,Salix elegantissima
164792,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,1,,2,176,14,9,3,N,N,51,1,Melia azedarach
164793,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,1,,2,96,11,8,2,S,N,35,3,Fraxinus lanceolata
164794,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,2,,2,96,5,4,1,S,N,25,2,Chorisia speciosa
164795,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,3,,2,87,11,8,1,S,N,34,1,Firmiana simplex
164796,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,4,,2,187,14,8,2,S,N,25,2,Chorisia speciosa
164797,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,5,,2,183,15,9,1,N,N,25,2,Chorisia speciosa
164798,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,6,,2,110,15,8,1,S,N,70,3,Salix elegantissima
164799,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3715,,I,1,1,,2,177,14,9,2,S,S,51,1,Melia azedarach
164801,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3724,,P,1,2,,2,311,18,12,1,N,N,76,1,Tipuana tipu
164802,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3724,,P,1,1,,2,291,18,10,2,S,N,76,1,Tipuana tipu
164803,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3734,,P,1,1,,2,168,15,9,2,S,S,51,1,Melia azedarach
164804,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3738,,P,1,2,,2,109,14,9,1,S,S,39,1,Jacaranda ovalifolia
164805,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3738,,P,1,1,,2,176,12,9,1,S,S,51,1,Melia azedarach
282714,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,I,1,,,2,93,9,8,3,S,N,999,88,Dudas
282715,7623,25 DE NOVIEMBRE,2655,FAJARDO HERACLIO,2478,EGUREN RAFAEL,3709,,I,1,,,2,52,5,3,1,S,N,11,2,Acer negundo
282716,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,P,1,,,2,5,3,.5,1,N,N,35,3,Fraxinus lanceolata
282717,7623,25 DE NOVIEMBRE,6717,SALARI  TTE. CNEL. EUCLIDES A.,2655,FAJARDO HERACLIO,,S/N,P,1,,,2,7,02/05/10,0,5,N,N,999,88,Dudas
136058,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4207,,I,,2,,4,0,.4,,2,N,N,35,3,Fraxinus lanceolata
169843,105,ACOSTA JUAN,1782,CAYAMBE,2226,COTOPAXI,0,S/N,P,1,1,,3,20,10,3,1,N,N,99,1,Callistemon linearis
169854,105,ACOSTA JUAN,1782,CAYAMBE,2226,COTOPAXI,0,S/N,P,1,2,,3,110,18,7,2,N,N,70,1,Salix alba
169855,105,ACOSTA JUAN,1782,CAYAMBE,2226,COTOPAXI,0,S/N,P,1,3,,3,70,18,7,3,N,N,70,1,Salix alba
169858,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,,S/N,P,,1,,3,12,2,,2,N,N,35,3,Fraxinus lanceolata
169859,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,,S/N,P,,2,,3,0,.6,,7,N,N,35,3,Fraxinus lanceolata
169860,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4324,,P,,1,,3,146,12,,3,N,N,51,1,Melia azedarach
169861,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,,S/N,P,,1,,3,10,01/05/10,,5,N,N,888,888,Seco
169862,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4338,,P,,1,,3,0,1,,5,N,N,888,888,Seco
169863,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4309,,I,,1,,1,160,12,,3,N,N,51,1,Melia azedarach
169864,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4313,,I,,1,,1,172,12,,4,N,N,51,1,Melia azedarach
169865,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4325,,I,,1,,1,10,01/06/10,,5,N,N,888,888,Seco
169866,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4335,,I,,1,,1,12,2,,2,N,N,35,3,Fraxinus lanceolata
169867,105,ACOSTA JUAN,3414,HUM,1926,CHIMBORAZO CAMINO,4339,,I,,1,,1,14,02/05/10,,2,N,N,35,3,Fraxinus lanceolata
169868,105,ACOSTA JUAN,4380,MENDEZ BRUNO,7506,GARCIA DE ZUÑIGA,3851,,I,1,1,,2,190,8,6,3,S,N,76,1,Tipuana tipu
169869,105,ACOSTA JUAN,4380,MENDEZ BRUNO,7506,GARCIA DE ZUÑIGA,3859,,I,1,1,,2,180,9,7,3,S,N,51,1,Melia azedarach
169870,105,ACOSTA JUAN,4380,MENDEZ BRUNO,7506,GARCIA DE ZUÑIGA,3865,,I,1,1,,2,190,8,6,3,S,N,51,1,Melia azedarach
169872,105,ACOSTA JUAN,4380,MENDEZ BRUNO,7506,GARCIA DE ZUÑIGA,3883,,I,1,1,,3,199,0,0,6,N,N,888,888,Seco
169873,105,ACOSTA JUAN,4380,MENDEZ BRUNO,7506,GARCIA DE ZUÑIGA,3889,,I,1,1,,2,300,15,10,2,S,N,63,1,Platanus x acerifolia
169874,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4162,,P,,I- 2,,2,106,8,,2,N,N,51,1,Melia azedarach
169875,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4162,,P,,I- 1,,2,96,5,,2,N,N,51,1,Melia azedarach
169876,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4166,,P,,I- 3,,1,45,3,,2,N,N,39,1,Jacaranda ovalifolia
169877,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4166,,P,,I- 2,,1,81,6,,2,N,N,70,3,Salix elegantissima
169878,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4166,,P,,I- 1,,1,101,7,,2,N,N,70,3,Salix elegantissima
169879,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4172,,P,,I- 3,,1,0,2,,2,N,N,35,3,Fraxinus lanceolata
169880,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4172,,P,,I- 2,,1,50,5,,2,N,N,70,3,Salix elegantissima
169881,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4172,,P,,I- 1,,1,85,7,,2,N,N,70,3,Salix elegantissima
169882,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4198,,P,,I- 2,,1,0,1,,2,N,N,35,3,Fraxinus lanceolata
169883,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4198,,P,,I- 1,,1,0,1,,2,N,N,35,3,Fraxinus lanceolata
169884,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4214,,P,,I- 2,,1,0,2,,2,N,N,35,3,Fraxinus lanceolata
169885,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4214,,P,,I- 1,,1,60,4,,2,N,N,71,1,Schinus molle
169886,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4228,,P,,1,,1,0,2,,2,N,N,35,3,Fraxinus lanceolata
169887,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4238,,P,,1,,1,80,6,,2,N,N,70,3,Salix elegantissima
169888,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4240,,P,,I- 2,,1,0,2,,2,N,N,35,3,Fraxinus lanceolata
169889,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4240,,P,,I- 1,,1,0,2,,2,N,N,35,3,Fraxinus lanceolata
169890,105,ACOSTA JUAN,5568,PLA FRANCISCO,3240,GUENOAS,,S/N,I,,1,,4,107,6,,3,N,N,70,3,Salix elegantissima
169891,105,ACOSTA JUAN,6357,SANTA ANA,5568,PLA FRANCISCO,4107,,I,,1,,2,0,2,,2,N,N,35,3,Fraxinus lanceolata
169892,105,ACOSTA JUAN,6357,SANTA ANA,5568,PLA FRANCISCO,4111,,I,,1,,2,0,2,,2,N,N,35,3,Fraxinus lanceolata
169893,105,ACOSTA JUAN,6357,SANTA ANA,5568,PLA FRANCISCO,4127,,I,,1,,2,0,2,,2,N,N,35,2,Fraxinus excelsior
169894,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4207,,I,,1,,4,4,01/08/10,,2,N,N,35,3,Fraxinus lanceolata
169910,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4207,,I,,3,,4,4,01/08/10,,2,N,N,35,3,Fraxinus lanceolata
169911,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4211,,I,,1,,4,78,10,,2,N,N,51,1,Melia azedarach
169912,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4235,,I,,1,,4,6,02/06/10,,2,N,N,35,3,Fraxinus lanceolata
169913,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4237,,I,,1,,4,6,2,,2,N,N,35,3,Fraxinus lanceolata
169914,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4237,,I,,2,,4,6,2,,2,N,N,35,3,Fraxinus lanceolata
169915,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4233,,I,,1,,3,0,1,,2,N,N,35,3,Fraxinus lanceolata
169916,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4243,,I,,1,,4,150,12,,2,N,N,11,2,Acer negundo
169917,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4245,,I,,1,,4,4,01/06/10,,2,N,N,35,3,Fraxinus lanceolata
169918,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4245,,I,,2,,4,4,01/06/10,,2,N,N,35,3,Fraxinus lanceolata
169919,105,ACOSTA JUAN,3240,GUENOAS,7152,VEGA ESTANISLAO,4245,,I,,3,,4,4,01/06/10,,2,N,N,35,3,Fraxinus lanceolata
169920,105,ACOSTA JUAN,1926,CHIMBORAZO CAMINO,5877,RANCAGUA,4367,,I,1,1,,5,175,16,10,3,S,S,51,1,Melia azedarach
169921,105,ACOSTA JUAN,1926,CHIMBORAZO CAMINO,5877,RANCAGUA,4367,,I,1,2,,5,120,12,5,3,S,S,35,3,Fraxinus lanceolata
169922,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4408,,P,1,3,,4,90,15,6,2,N,N,35,3,Fraxinus lanceolata
169923,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4408,,P,1,2,,3,63,01/07/10,1,3,N,N,30,1,Erythrina crista-galli
169924,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4408,,P,1,1,,4,162,18,7,2,N,S,70,1,Salix alba
169925,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4428,,P,1,1,,4,125,15,6,2,N,S,70,1,Salix alba
169926,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4438,,P,1,2,,4,38,13,4,2,N,N,35,3,Fraxinus lanceolata
169927,105,ACOSTA JUAN,6621,SORATA,1782,CAYAMBE,4438,,P,1,1,,4,70,13,5,2,N,N,11,2,Acer negundo
169928,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4258,,P,,2,,2,12,3,,2,N,N,35,3,Fraxinus lanceolata
169929,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4258,,P,,1,,2,15,3,,2,N,N,35,3,Fraxinus lanceolata
169930,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4264,,P,,1,,2,13,3,,2,N,N,35,3,Fraxinus lanceolata
169931,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,,S/N,P,,1,,2,0,1,,2,N,N,35,3,Fraxinus lanceolata
169932,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,,S/N,P,,2,,2,0,.8,,2,N,N,64,1,Populus alba
169933,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4268,,P,,1,,2,20,5,,2,N,N,51,1,Melia azedarach
169934,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4284,,P,,1,,2,12,2,,2,N,N,35,3,Fraxinus lanceolata
169935,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,,S/N,P,,1,,2,152,12,,2,N,N,51,1,Melia azedarach
169936,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4267,,I,,1,,3,12,3,,2,N,N,35,3,Fraxinus lanceolata
169937,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4275,,I,,1,,3,14,3,,2,N,N,35,3,Fraxinus lanceolata
169938,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4275,,I,,2,,3,10,3,,2,N,N,35,3,Fraxinus lanceolata
169939,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4287,,I,,1,,3,15,3,,2,N,N,35,3,Fraxinus lanceolata
169940,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4291,,I,,1,,3,9,2,,2,N,N,35,3,Fraxinus lanceolata
169941,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4291,,I,,2,,3,10,2,,2,N,N,35,3,Fraxinus lanceolata
169942,105,ACOSTA JUAN,7152,VEGA ESTANISLAO,3414,HUM,4291,,I,,3,,3,0,.8,,7,N,N,35,3,Fraxinus lanceolata
169943,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,,S/N,P,,1,,3,140,13,,2,N,N,51,1,Melia azedarach
169944,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4056,,P,,1,,3,120,12,,2,N,N,51,1,Melia azedarach
169945,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4060,,P,,1,,2,0,.7,,2,N,N,35,2,Fraxinus excelsior
169946,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4066,,P,,1,,2,4,01/08/10,,2,N,N,35,2,Fraxinus excelsior
169947,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4070,,P,,1,,2,3,01/08/10,,2,N,N,35,3,Fraxinus lanceolata
169948,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4070,,P,,2,,2,3,01/08/10,,2,N,N,35,2,Fraxinus excelsior
169949,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4076,,P,,1,,3,151,13,,2,N,N,51,1,Melia azedarach
169950,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4076,,P,,2,,3,141,13,,2,N,N,51,1,Melia azedarach
169951,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4086,,P,,1,,2,2,01/05/10,,2,N,N,51,1,Melia azedarach
169952,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4088,,P,,1,,2,0,.4,,2,N,N,35,3,Fraxinus lanceolata
169953,105,ACOSTA JUAN,5388,PEREZ LEON,6357,SANTA ANA,4098,,P,,1,,2,4,2,,2,N,N,35,3,Fraxinus lanceolata
169954,105,ACOSTA JUAN,6357,SANTA ANA,5568,PLA FRANCISCO,,S/N,P,,1,,2,8,01/08/10,,2,N,N,35,3,Fraxinus lanceolata
169955,105,ACOSTA JUAN,6357,SANTA ANA,5568,PLA FRANCISCO,4108,,P,,1,,2,7,01/08/10,,2,N,N,35,3,Fraxinus lanceolata
169958,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3919,,I,1,1,,2,100,8,6,2,S,N,51,1,Melia azedarach
169959,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3923,,I,1,1,,2,180,8,6,3,S,N,51,1,Melia azedarach
169960,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3927,,I,1,1,,2,190,10,8,2,S,N,51,1,Melia azedarach
169961,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3929,,I,1,1,,2,160,10,8,2,S,N,51,1,Melia azedarach
169962,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3955,,I,1,1,,3,190,8,6,3,S,N,51,1,Melia azedarach
169963,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3967,,I,1,1,,3,80,6,6,2,S,N,35,3,Fraxinus lanceolata
169964,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3975,,I,1,1,,3,0,0,0,5,N,N,35,3,Fraxinus lanceolata
169969,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3964,,P,1,2,,2,95,5,8,1,S,S,71,1,Schinus molle
169970,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3970,,P,1,1,,2,110,8,8,2,S,S,51,1,Melia azedarach
169971,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3970,,P,1,2,,2,0,0,0,6,N,N,888,888,Seco
169972,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3980,,P,1,1,,2,100,5,6,2,S,S,51,1,Melia azedarach
169974,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,3988,,P,1,1,,2,160,8,8,2,N,N,51,1,Melia azedarach
169976,105,ACOSTA JUAN,3399,HORTIGUERA RAFAEL,6570,SIERRA SANTIAGO,0,S/N,P,1,2,,2,95,3,6,2,S,S,30,1,Erythrina crista-galli
169977,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3910,,P,1,1,,2,35,4,6,1,N,N,51,1,Melia azedarach
169978,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3918,,P,1,1,,2,140,8,10,3,S,S,51,1,Melia azedarach
169979,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3926,BIS,P,1,1,,2,40,4,4,1,S,N,35,2,Fraxinus excelsior
169980,105,ACOSTA JUAN,7506,GARCIA DE ZUÑIGA,3399,HORTIGUERA RAFAEL,3938,,P,1,1,,2,165,8,10,2,N,S,51,1,Melia azedarach
