Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
31375,7563,14 DE JULIO,7266,VIDELA CAPITAN,457,ARCE LIBER,1544,,P,1,1,,2,180,11,8,2,S,S,51,1,Melia azedarach
31376,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,0,S/N,I,1,1,,3,145,12,8,1,N,N,35,2,Fraxinus excelsior
31378,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1409,,I,1,1,,2,85,9,6,1,N,N,35,3,Fraxinus lanceolata
31379,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1413,,I,1,1,,2,55,9,4,1,N,N,35,3,Fraxinus lanceolata
31381,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1415,,I,1,1,,2,57,8,4,1,N,N,35,3,Fraxinus lanceolata
31382,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1421,,I,1,1,,2,175,15,9,1,N,S,51,1,Melia azedarach
31383,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1423,,I,1,1,,2,62,7,2,1,N,N,35,3,Fraxinus lanceolata
31384,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1429,,I,1,1,,2,70,8,3,1,N,N,35,3,Fraxinus lanceolata
31385,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1431,,I,1,1,,2,145,9,4,1,N,N,35,2,Fraxinus excelsior
31386,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1437,bis,I,1,1,,2,150,15,5,1,N,N,35,2,Fraxinus excelsior
31387,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1439,,I,1,1,,2,55,6,5,1,N,N,35,3,Fraxinus lanceolata
31390,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1443,,I,1,1,,2,38,4,3,1,N,N,35,3,Fraxinus lanceolata
31391,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,0,S/N,I,1,1,,2,165,12,6,1,N,N,35,3,Fraxinus lanceolata
31392,7563,14 DE JULIO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1553,,I,1,1,,2,157,9,4,3,N,N,35,3,Fraxinus lanceolata
31394,7563,14 DE JULIO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1577,,I,1,1,,2,170,14,8,2,N,N,35,3,Fraxinus lanceolata
31395,7563,14 DE JULIO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1585,,I,1,1,,2,178,15,7,1,N,N,35,3,Fraxinus lanceolata
31396,7563,14 DE JULIO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1591,,I,1,1,,2,155,7,3,3,N,N,35,2,Fraxinus excelsior
31397,7563,14 DE JULIO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1591,,I,1,2,,2,155,13,7,3,S,N,35,3,Fraxinus lanceolata
31398,7563,14 DE JULIO,5307,PAYAN CIPRIANO,3288,HAEDO MANUEL,1341,,I,1,1,,3,45,5,3,2,N,N,35,3,Fraxinus lanceolata
31399,7563,14 DE JULIO,5307,PAYAN CIPRIANO,3288,HAEDO MANUEL,1343,,I,1,1,,3,45,7,5,2,N,N,35,3,Fraxinus lanceolata
31403,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1367,,I,1,1,,3,213,16,12,2,N,S,76,1,Tipuana tipu
31404,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1369,,I,1,1,,3,237,14,8,2,N,N,76,1,Tipuana tipu
31405,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1373,,I,1,1,,3,121,10,7,1,N,N,35,3,Fraxinus lanceolata
31406,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1383,,I,1,1,,3,215,16,14,2,N,S,76,1,Tipuana tipu
31407,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1385,,I,1,1,,3,250,16,14,2,S,S,76,1,Tipuana tipu
31408,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1387,,I,1,1,,3,130,12,6,2,N,S,35,2,Fraxinus excelsior
31410,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1354,,P,,1,,2,200,15,,2,N,N,35,2,Fraxinus excelsior
31411,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1354,,P,,2,,2,114,8,,2,N,N,35,2,Fraxinus excelsior
31412,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1370,,P,,1,,2,214,15,,2,N,N,76,1,Tipuana tipu
31413,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1374,,P,,2,,2,111,15,,2,N,N,39,1,Jacaranda ovalifolia
31414,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1374,,P,,1,,2,108,15,,2,N,N,39,1,Jacaranda ovalifolia
31415,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1386,,P,,1,,2,158,15,,2,N,N,76,1,Tipuana tipu
31416,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1388,,P,,1,,2,194,15,,2,N,N,76,1,Tipuana tipu
31417,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1390,,P,,1,,2,152,15,,2,N,N,76,1,Tipuana tipu
31418,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,1394,,P,,1,,2,170,15,,2,N,N,76,1,Tipuana tipu
31419,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,,S/N,P,,2,,2,162,15,,2,N,N,76,1,Tipuana tipu
31420,7563,14 DE JULIO,3288,HAEDO MANUEL,6051,RIVERA AVENIDA GRAL.,,S/N,P,,1,,2,144,15,,2,N,N,76,1,Tipuana tipu
32469,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1451,,I,,1,,2,15,3,,2,N,N,55,1,Nerium oleander
32470,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1451,,I,,2,,2,7,2,,2,N,N,55,1,Nerium oleander
32471,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1453,,I,,1,,2,9,3,,2,N,N,55,1,Nerium oleander
32473,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1461,,I,,1,,2,11,3,,2,N,N,10,3,Acacia longifolia
32474,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1473,,I,,1,,2,87,8,,3,N,N,35,3,Fraxinus lanceolata
32475,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1483,,I,,1,,2,123,9,,2,N,N,35,3,Fraxinus lanceolata
32476,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1487,,I,,1,,2,144,9,,2,N,N,35,3,Fraxinus lanceolata
32477,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1491,,I,,1,,2,105,9,,2,N,N,35,3,Fraxinus lanceolata
32478,7563,14 DE JULIO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1493,,I,,1,,2,148,9,,2,N,N,35,3,Fraxinus lanceolata
248440,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,0,esq,P,1,,,4,40,02/05/10,2,1,N,N,71,1,Schinus molle
248442,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1408,,P,1,,,4,8,2,01/05/10,1,N,N,51,1,Melia azedarach
248452,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1443,,I,1,,,3,30,5,01/05/10,1,N,N,35,2,Fraxinus excelsior
32866,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1411,,I,1,1,,4,120,10,6,2,N,N,143,2,Abies nordmanniana
32867,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1413,,I,1,2,,4,180,12,8,1,N,N,11,4,Acer saccharinum
32868,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1417,,I,1,1,,4,200,7,7,3,N,N,51,1,Melia azedarach
32869,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1425,,I,1,1,,4,170,12,7,1,N,N,51,1,Melia azedarach
32871,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1427,,I,1,1,,3,190,13,8,1,N,N,57,1,Paulownia tomentosa
32872,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1431,,I,1,1,,3,150,4,6,1,N,N,55,1,Nerium oleander
32874,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1433,,I,1,1,,3,182,9,6,3,N,N,51,1,Melia azedarach
32875,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1437,,I,1,1,,3,140,7,4,3,N,N,51,1,Melia azedarach
32879,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1445,,I,1,1,,3,100,9,6,1,N,N,35,3,Fraxinus lanceolata
32880,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1447,,I,1,1,,3,50,6,02/05/10,1,N,N,51,1,Melia azedarach
33057,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1560,,P,1,3,,3,170,9,8,3,S,N,51,1,Melia azedarach
33060,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1562,,P,1,1,,2,230,14,8,1,N,S,63,1,Platanus x acerifolia
33061,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1568,,P,1,1,,3,170,11,5,3,N,N,51,1,Melia azedarach
33062,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1578,,P,1,1,,3,110,9,5,1,N,N,11,4,Acer saccharinum
33063,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1586,,P,1,1,,3,100,9,5,1,N,N,11,4,Acer saccharinum
33064,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1596,,P,1,1,,2,270,14,9,1,N,N,63,1,Platanus x acerifolia
33065,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1551,,I,1,1,,4,240,10,6,2,N,N,51,1,Melia azedarach
33066,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1559,,I,1,1,,4,220,8,6,2,N,N,51,1,Melia azedarach
33068,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1577,,I,1,1,,4,220,12,8,3,N,N,51,1,Melia azedarach
33069,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1583,1591,I,1,1,,3,240,13,8,1,N,N,63,1,Platanus x acerifolia
33071,7587,2 DE MAYO,457,ARCE LIBER,6090,RODRIGUEZ FELICIANO,1595,,I,1,3,,3,220,14,9,1,N,N,63,1,Platanus x acerifolia
33073,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,0,s/n,I,1,1,,3,130,10,7,1,N,N,35,3,Fraxinus lanceolata
33074,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1509,,I,1,2,,3,110,10,5,1,N,N,51,1,Melia azedarach
33075,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1511,1517,I,1,1,,3,180,10,9,1,N,N,51,1,Melia azedarach
33076,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1517,,I,1,1,,3,140,10,6,1,N,N,51,1,Melia azedarach
33078,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1533,,I,1,1,,2,240,14,8,1,N,N,63,1,Platanus x acerifolia
33079,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1535,,I,1,1,,2,270,14,8,1,N,S,63,1,Platanus x acerifolia
33080,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1543,,I,1,1,,4,80,8,3,1,N,N,11,4,Acer saccharinum
33081,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1547,,I,1,1,,4,220,11,8,3,N,S,51,1,Melia azedarach
33084,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1414,,P,1,1,,3,140,8,4,1,N,S,11,4,Acer saccharinum
33085,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1416,,P,1,1,,3,140,8,6,2,N,N,51,1,Melia azedarach
33086,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1416,BIS,P,1,1,,3,165,8,6,2,N,S,51,1,Melia azedarach
33087,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1418,,P,1,1,,3,140,8,5,1,N,S,11,4,Acer saccharinum
33088,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1424,1422,P,1,1,,3,170,8,6,1,N,S,35,3,Fraxinus lanceolata
33089,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1424,,P,1,1,,3,110,8,4,1,N,N,11,4,Acer saccharinum
33090,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1428, A,P,1,1,,3,240,10,7,3,N,N,51,1,Melia azedarach
33091,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1430, B,P,1,1,,3,180,11,7,1,N,N,11,4,Acer saccharinum
33092,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1430, D,P,1,1,,3,160,12,6,1,N,S,11,4,Acer saccharinum
33093,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1432,,P,1,1,,3,150,8,4,4,N,S,51,1,Melia azedarach
33094,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1436,,P,1,2,,3,235,14,7,4,N,N,76,1,Tipuana tipu
33096,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1438,,P,1,1,,3,160,8,5,4,N,N,51,1,Melia azedarach
33098,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1444,1442,P,1,1,,3,150,10,6,1,N,S,67,5,Quercus robur
33099,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,1444,,P,1,1,,3,155,9,7,3,N,N,51,1,Melia azedarach
33100,7587,2 DE MAYO,6051,RIVERA AVENIDA GRAL.,725,BADO DR. JOSE LUIS,0,S/N,P,1,1,,3,110,8,4,1,N,N,11,4,Acer saccharinum
33101,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,,S/N,I,,1,,3,123,7,,2,N,N,51,1,Melia azedarach
33102,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1459,,I,,1,,3,147,10,,2,N,N,51,1,Melia azedarach
33103,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1463,,I,,1,,3,248,15,,4,N,N,76,1,Tipuana tipu
33104,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1467,,I,,1,,3,0,0,,7,N,N,71,1,Schinus molle
33105,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1473,,I,,1,,3,74,8,,2,N,N,11,4,Acer saccharinum
33106,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1475,,I,,1,,3,178,10,,2,N,N,51,1,Melia azedarach
33107,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1477,,I,,1,,3,119,10,,2,N,N,35,3,Fraxinus lanceolata
33108,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1485,,I,,1,,3,184,10,,2,N,N,51,1,Melia azedarach
33109,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1491,,I,,2,,3,187,10,,2,N,N,51,1,Melia azedarach
33110,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1491,,I,,1,,3,187,10,,2,N,N,51,1,Melia azedarach
33111,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,0,S/N,I,1,1,,3,190,11,9,2,N,N,51,1,Melia azedarach
33112,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,0,S/N,P,1,1,,3,240,9,6,1,N,N,51,1,Melia azedarach
33113,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1512,,P,1,1,,3,200,8,4,1,N,N,51,1,Melia azedarach
33114,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1518,,P,1,1,,3,160,9,8,2,S,S,51,1,Melia azedarach
33115,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1528,,P,1,1,,3,220,11,8,2,N,N,51,1,Melia azedarach
33116,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1534,,P,1,1,,3,110,10,5,1,N,S,11,4,Acer saccharinum
33117,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1544,,P,1,1,,3,140,11,7,1,N,S,11,4,Acer saccharinum
33119,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,1452,,P,,1,,4,67,6,,2,N,N,11,4,Acer saccharinum
33120,7587,2 DE MAYO,7266,VIDELA CAPITAN,457,ARCE LIBER,,S/N,P,,1,,4,170,8,,2,N,N,51,1,Melia azedarach
