Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
226294,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2555,,I,,1,,3,5,02/05/10,,2,N,N,73,1,Tabebuia impetiginosa
226295,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2563,,I,,1,,3,3,2,,2,N,N,73,1,Tabebuia impetiginosa
226296,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2573,,I,,1,,3,30,1,,4,N,N,73,1,Tabebuia impetiginosa
226297,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2573,,I,,2,,3,5,2,,2,N,N,73,1,Tabebuia impetiginosa
226298,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2583,,I,,1,,3,1,01/08/10,,5,N,N,73,1,Tabebuia impetiginosa
226299,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2589,,I,,1,,3,3,01/06/10,,3,N,N,73,1,Tabebuia impetiginosa
226300,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2599,BIS,I,,1,,3,6,02/05/10,,2,N,N,73,1,Tabebuia impetiginosa
226301,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2599,BIS,I,,2,,3,47,2,,2,N,N,73,1,Tabebuia impetiginosa
226302,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2603,,I,,1,,3,31,02/05/10,,4,N,N,73,1,Tabebuia impetiginosa
226303,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2607,,I,,1,,3,47,02/05/10,,2,N,N,73,1,Tabebuia impetiginosa
226305,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2619,,I,,1,,3,3,01/07/10,,4,N,N,73,1,Tabebuia impetiginosa
226306,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2631,,I,,1,,3,3,2,,2,N,N,73,1,Tabebuia impetiginosa
226307,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2655,,I,,1,,3,3,01/05/10,,4,N,N,73,1,Tabebuia impetiginosa
226308,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2681,,I,,1,,3,6,2,,2,N,N,73,1,Tabebuia impetiginosa
226309,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2681,,I,,2,,3,3,2,,2,N,N,73,1,Tabebuia impetiginosa
226310,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2681,,I,,3,,3,3,02/05/10,,2,N,N,73,1,Tabebuia impetiginosa
226311,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2681,,I,,4,,3,3,01/07/10,,2,N,N,73,1,Tabebuia impetiginosa
226312,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2685,,I,,5,,3,6,2,,2,N,N,73,1,Tabebuia impetiginosa
226313,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2556,,P,1,1,,3,15,3,1,1,N,N,73,1,Tabebuia impetiginosa
226314,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2568,,P,1,1,,3,20,4,01/05/10,1,N,N,73,1,Tabebuia impetiginosa
226315,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2574,,P,1,1,,3,21,3,1,2,S,N,73,1,Tabebuia impetiginosa
226316,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2584,,P,1,10284,,3,18,3,1,5,N,N,73,1,Tabebuia impetiginosa
226317,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2588,,P,1,1,,3,21,3,1,1,N,N,73,1,Tabebuia impetiginosa
226318,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2598,,P,1,1,,3,25,4,01/05/10,1,N,N,73,1,Tabebuia impetiginosa
226319,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2602,,P,1,10284,,3,17,02/05/10,.8,2,S,N,73,1,Tabebuia impetiginosa
226321,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2622,,P,1,1,,3,22,3,2,5,N,N,73,1,Tabebuia impetiginosa
226322,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,6,,3,21,4,1,1,N,N,73,1,Tabebuia impetiginosa
226323,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,5,,3,22,3,1,2,N,N,73,1,Tabebuia impetiginosa
226324,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,4,,3,14,3,1,5,N,N,73,1,Tabebuia impetiginosa
226325,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,3,,3,17,02/05/10,1,5,N,N,73,1,Tabebuia impetiginosa
226326,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,2,,3,28,4,2,1,N,N,73,1,Tabebuia impetiginosa
226327,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2628,,P,1,1,,3,21,3,01/05/10,2,S,N,73,1,Tabebuia impetiginosa
226328,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2662,,P,1,2,,3,17,3,1,1,N,N,73,1,Tabebuia impetiginosa
226329,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2662,,P,1,1,,3,15,3,1,2,N,N,73,1,Tabebuia impetiginosa
226331,7656,8 DE OCTUBRE AVENIDA,972,BERRO PTE.,2949,GARIBALDI AVENIDA GRAL. JOSE,2678,,P,1,1,,3,22,4,2,1,N,N,73,1,Tabebuia impetiginosa
226593,7656,8 DE OCTUBRE AVENIDA,2949,GARIBALDI AVENIDA GRAL. JOSE,915,BELLACO ESTERO,2738,,P,1,2,,3,15,2,1,4,N,N,63,2,Platanus occidentalis
226594,7656,8 DE OCTUBRE AVENIDA,2949,GARIBALDI AVENIDA GRAL. JOSE,915,BELLACO ESTERO,2738,,P,1,1,,3,27,4,1,1,N,N,63,2,Platanus occidentalis
226595,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,3468,SECCO ILLA JOAQUIN,2772,,P,1,1,,3,30,5,3,1,N,N,63,2,Platanus occidentalis
244630,7656,8 DE OCTUBRE AVENIDA,3468,SECCO ILLA JOAQUIN,1965,CIBILS JAIME,2864,,P,1,,,3,28,6,2,1,N,N,63,1,Platanus x acerifolia
244764,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,0,s/n,P,1,,,3,25,3,1,1,N,N,73,1,Tabebuia impetiginosa
244765,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,2550,,P,1,,,4,20,6,2,2,N,N,73,1,Tabebuia impetiginosa
244766,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,2544,,P,1,,,4,15,3,1,2,N,N,73,1,Tabebuia impetiginosa
244767,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,2532,,P,1,,,4,25,3,1,2,N,N,73,1,Tabebuia impetiginosa
244768,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,2524,,P,1,,,3,18,3,2,1,N,N,73,1,Tabebuia impetiginosa
244769,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,2516,,P,1,,,3,21,4,1,1,N,N,73,1,Tabebuia impetiginosa
244770,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,0,s/n,P,1,,,3,20,3,1,1,N,N,73,1,Tabebuia impetiginosa
244771,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,972,BERRO PTE.,0,s/n,P,1,,,3,22,4,2,1,N,N,73,1,Tabebuia impetiginosa
244772,7656,8 DE OCTUBRE AVENIDA,840,BATLLE PTE. LORENZO,972,BERRO PTE.,2539,,I,1,,,6,20,3,1,2,N,N,73,1,Tabebuia impetiginosa
244773,7656,8 DE OCTUBRE AVENIDA,840,BATLLE PTE. LORENZO,972,BERRO PTE.,2519,,I,1,,,6,18,3,2,1,N,N,73,1,Tabebuia impetiginosa
244774,7656,8 DE OCTUBRE AVENIDA,840,BATLLE PTE. LORENZO,972,BERRO PTE.,2507,,I,1,,,6,25,4,2,2,N,N,73,1,Tabebuia impetiginosa
244775,7656,8 DE OCTUBRE AVENIDA,840,BATLLE PTE. LORENZO,972,BERRO PTE.,2525,,I,1,,,6,20,4,3,1,N,N,73,1,Tabebuia impetiginosa
244776,7656,8 DE OCTUBRE AVENIDA,840,BATLLE PTE. LORENZO,972,BERRO PTE.,2537,,I,1,,,6,20,4,4,1,N,N,73,1,Tabebuia impetiginosa
244777,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,840,BATLLE PTE. LORENZO,2463,,I,1,,,3,25,4,2,1,N,N,73,1,Tabebuia impetiginosa
244778,7656,8 DE OCTUBRE AVENIDA,4485,MIRANDA AVELINO,840,BATLLE PTE. LORENZO,2463,,I,1,,,3,20,4,3,1,N,N,73,1,Tabebuia impetiginosa
246103,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2949,,I,1,,,5,25,5,01/05/10,2,N,N,63,2,Platanus occidentalis
246104,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2897,,I,1,,,5,30,4,2,1,N,N,63,2,Platanus occidentalis
246105,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2897,,I,1,,,5,35,6,3,1,N,N,63,2,Platanus occidentalis
246106,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,0,,I,1,,,5,47,7,5,1,N,N,63,2,Platanus occidentalis
246107,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,0,,I,1,,,5,37,8,5,2,N,N,63,2,Platanus occidentalis
246108,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2835,,I,1,,,5,35,7,3,1,N,N,63,2,Platanus occidentalis
246109,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2831,,I,1,,,4,35,6,4,1,N,N,63,2,Platanus occidentalis
246110,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,1098,BRAGA COMANDANTE,0,2795,I,1,,,5,46,6,4,1,N,N,63,2,Platanus occidentalis
246111,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,1098,BRAGA COMANDANTE,2781,,I,1,,,5,30,5,02/05/10,1,N,N,63,2,Platanus occidentalis
246112,7656,8 DE OCTUBRE AVENIDA,2949,GARIBALDI AVENIDA GRAL. JOSE,915,BELLACO ESTERO,2729,,I,1,,,4,5,2,.5,1,N,N,44,1,Liquidambar styraciflua
246152,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3072,,P,1,,,7,20,6,01/05/10,2,N,N,63,2,Platanus occidentalis
246153,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3068,,P,1,,,7,15,02/05/10,01/02/10,2,N,N,63,2,Platanus occidentalis
246154,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3060,,P,1,,,7,15,3,01/05/10,2,N,N,63,2,Platanus occidentalis
246155,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3060,,P,1,,,7,15,4,02/05/10,2,N,N,63,2,Platanus occidentalis
246156,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3060,,P,1,,,7,35,7,3,2,N,N,63,2,Platanus occidentalis
246157,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,25,6,3,1,N,N,63,2,Platanus occidentalis
246158,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,40,9,04/05/10,1,N,N,63,2,Platanus occidentalis
246159,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,50,7,4,1,N,N,63,2,Platanus occidentalis
246160,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,35,7,03/05/10,1,N,N,63,2,Platanus occidentalis
246161,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,60,9,6,1,N,N,63,2,Platanus occidentalis
246162,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,45,7,04/05/10,1,N,N,63,2,Platanus occidentalis
246163,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,35,7,03/05/10,1,N,N,63,2,Platanus occidentalis
246164,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,3050,,P,1,,,4,15,03/05/10,1,1,N,N,63,2,Platanus occidentalis
246165,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,2990,,P,1,,,4,114,14,10,2,S,N,63,1,Platanus x acerifolia
246166,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,2958,,P,1,,,4,185,16,10,2,N,S,63,1,Platanus x acerifolia
24974,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,3468,SECCO ILLA JOAQUIN,2768,,P,1,1,,3,260,18,15,2,S,S,63,1,Platanus x acerifolia
24976,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,3468,SECCO ILLA JOAQUIN,2794,,P,1,1,,6,205,16,12,2,S,S,63,1,Platanus x acerifolia
24977,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,3468,SECCO ILLA JOAQUIN,2792,,P,1,1,,6,180,16,10,2,S,S,63,1,Platanus x acerifolia
24978,7656,8 DE OCTUBRE AVENIDA,915,BELLACO ESTERO,3468,SECCO ILLA JOAQUIN,2796,,P,1,2,,3,150,12,2,5,S,N,63,1,Platanus x acerifolia
24980,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2817,,I,1,1,,3,152,10,5,2,N,N,20,1,Casuarina cunninghamiana
24981,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2825,,I,1,1,,3,132,10,3,2,N,S,20,1,Casuarina cunninghamiana
24982,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2827,,I,1,1,,3,166,10,6,2,S,S,20,1,Casuarina cunninghamiana
24984,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2827,,I,1,3,,3,142,10,6,2,N,S,20,1,Casuarina cunninghamiana
24989,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,0,S/N,I,1,4,,3,211,16,12,3,N,N,63,1,Platanus x acerifolia
24990,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2871,,I,1,1,,3,233,16,12,2,S,S,63,1,Platanus x acerifolia
24994,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2897,,I,1,4,,3,195,18,12,2,N,N,63,1,Platanus x acerifolia
24995,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2897,,I,1,5,,3,137,14,8,4,N,N,63,1,Platanus x acerifolia
24996,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2889,,I,1,1,,5,152,14,10,2,S,S,63,1,Platanus x acerifolia
24997,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2923,,I,1,1,,5,142,14,10,2,N,N,63,1,Platanus x acerifolia
24998,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2935,,I,1,1,,3,147,16,10,2,S,N,63,1,Platanus x acerifolia
24999,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2935,,I,1,2,,5,121,14,10,2,S,N,63,1,Platanus x acerifolia
25000,7656,8 DE OCTUBRE AVENIDA,1098,BRAGA COMANDANTE,1965,CIBILS JAIME,2935,,I,1,3,,5,180,14,10,2,N,S,63,1,Platanus x acerifolia
25002,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3055,,I,,1,,3,162,10,,2,N,N,63,1,Platanus x acerifolia
25003,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3055,,I,,2,,3,150,10,,2,N,N,63,1,Platanus x acerifolia
25004,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3057,,I,,1,,3,206,10,,2,N,N,63,1,Platanus x acerifolia
25005,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3057,,I,,2,,3,167,11,,2,N,N,63,1,Platanus x acerifolia
25006,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,,S/N,I,,1,,3,171,11,,2,N,N,63,1,Platanus x acerifolia
25007,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,,S/N,I,,2,,3,151,10,,2,N,N,63,1,Platanus x acerifolia
25009,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3079,,I,,1,,3,195,9,,2,N,N,63,1,Platanus x acerifolia
25010,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3085,,I,,1,,3,135,10,,3,N,N,63,1,Platanus x acerifolia
25011,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3089,,I,,1,,3,139,10,,3,N,N,63,1,Platanus x acerifolia
25012,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3091,,I,,1,,3,150,10,,3,N,N,63,1,Platanus x acerifolia
25013,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,,S/N,I,,1,,3,94,10,,2,N,N,63,1,Platanus x acerifolia
25014,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3095,,I,,1,,3,126,9,,3,N,N,63,1,Platanus x acerifolia
25015,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3101,,I,,1,,3,87,9,,3,N,N,63,1,Platanus x acerifolia
25017,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3113,,I,,1,,3,147,9,,2,N,N,63,1,Platanus x acerifolia
25018,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3121,,I,,1,,3,129,10,,4,N,N,63,1,Platanus x acerifolia
25019,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3127,,I,,1,,3,139,10,,3,N,N,63,1,Platanus x acerifolia
25020,7656,8 DE OCTUBRE AVENIDA,4581,MORENO MARIANO,3348,DE HERRERA AVENIDA LUIS ALBERTO,3127,,I,,2,,3,139,10,,3,N,N,63,1,Platanus x acerifolia
25021,7656,8 DE OCTUBRE AVENIDA,4938,OLMIDA PEDRO,4581,MORENO MARIANO,3005,,I,,1,,4,149,10,,2,N,N,63,1,Platanus x acerifolia
25022,7656,8 DE OCTUBRE AVENIDA,4938,OLMIDA PEDRO,4581,MORENO MARIANO,3005,,I,,2,,4,154,10,,2,N,N,63,1,Platanus x acerifolia
25026,7656,8 DE OCTUBRE AVENIDA,4938,OLMIDA PEDRO,4581,MORENO MARIANO,3043,,I,,1,,4,162,10,,3,N,N,63,1,Platanus x acerifolia
25027,7656,8 DE OCTUBRE AVENIDA,4938,OLMIDA PEDRO,4581,MORENO MARIANO,3045,,I,,1,,4,185,10,,2,N,N,63,1,Platanus x acerifolia
25028,7656,8 DE OCTUBRE AVENIDA,4938,OLMIDA PEDRO,4581,MORENO MARIANO,3045,,I,,2,,4,140,10,,2,N,N,63,1,Platanus x acerifolia
25029,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2951,,I,,1,,2,119,10,,3,N,N,63,1,Platanus x acerifolia
25030,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2955,,I,,1,,2,108,9,,3,N,N,63,1,Platanus x acerifolia
25031,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2957,,I,,1,,2,141,11,,2,N,N,63,1,Platanus x acerifolia
25032,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,,S/N,I,,1,,2,137,10,,3,N,N,63,1,Platanus x acerifolia
25033,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,,S/N,I,,2,,2,162,10,,2,N,N,63,1,Platanus x acerifolia
25034,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2977,,I,,1,,2,230,9,,2,N,N,63,1,Platanus x acerifolia
25035,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2979,,I,,1,,2,123,9,,3,N,N,63,1,Platanus x acerifolia
25036,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2979,,I,,2,,2,113,8,,4,N,N,63,1,Platanus x acerifolia
25037,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2989,,I,,1,,2,7,3,,2,N,N,63,1,Platanus x acerifolia
25038,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2989,,I,,2,,2,5,2,,5,N,N,888,888,Seco
25039,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2995,,I,,1,,2,5,3,,3,N,N,63,1,Platanus x acerifolia
25040,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,4938,OLMIDA PEDRO,2995,,I,,2,,3,15,4,,2,N,N,11,4,Acer saccharinum
25041,7656,8 DE OCTUBRE AVENIDA,1965,CIBILS JAIME,1800,CENTENARIO AVENIDA,2954,,P,1,3,,4,206,16,9,2,N,N,63,1,Platanus x acerifolia
