Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
181929,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4850,,P,,2,,4,107,7,,2,N,N,11,2,Acer negundo
181930,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4850,,P,,1,,4,121,7,,2,N,N,35,3,Fraxinus lanceolata
181931,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4856,,P,,3,,4,131,7,,2,N,N,35,3,Fraxinus lanceolata
181932,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4856,,P,,2,,4,120,7,,2,N,N,35,3,Fraxinus lanceolata
181933,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4856,,P,,1,,4,130,7,,2,N,N,35,3,Fraxinus lanceolata
181934,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4854,,P,,5,,4,0,.8,,2,N,N,24,1,Chaenomeles lagenaria
181935,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4854,,P,,4,,4,0,.8,,5,N,N,888,888,Seco
181936,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4854,,P,,3,,4,12,3,,2,N,N,51,1,Melia azedarach
181937,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4854,,P,,2,,4,0,.8,,2,N,N,24,1,Chaenomeles lagenaria
181938,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4854,,P,,1,,4,0,.8,,2,N,N,24,1,Chaenomeles lagenaria
181939,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4900,,P,,1,,4,164,7,,2,N,N,11,2,Acer negundo
181940,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5034,,P,,1,,4,38,6,,1,N,N,51,1,Melia azedarach
181941,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4972,,P,,5,,4,96,7,,2,N,N,51,1,Melia azedarach
181942,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4972,,P,,4,,4,107,7,,2,N,N,51,1,Melia azedarach
181943,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4972,,P,,3,,4,79,6,,2,N,N,51,1,Melia azedarach
181944,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4972,,P,,2,,4,97,5,,3,N,N,51,1,Melia azedarach
181945,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4972,,P,,1,,4,81,5,,2,N,N,51,1,Melia azedarach
181946,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4976,,P,,3,,4,151,6,,2,N,N,35,3,Fraxinus lanceolata
181947,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4976,,P,,2,,4,54,5,,2,N,N,35,3,Fraxinus lanceolata
181948,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4976,,P,,1,,4,58,4,,2,N,N,35,3,Fraxinus lanceolata
181949,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4984,,P,,3,,4,117,7,,2,N,N,35,3,Fraxinus lanceolata
181950,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4984,,P,,2,,4,106,5,,2,N,N,51,1,Melia azedarach
181951,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4984,,P,,1,,4,9,3,,2,N,N,35,3,Fraxinus lanceolata
181952,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4990,,P,,2,,4,119,5,,2,N,N,51,1,Melia azedarach
181953,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4990,,P,,1,,4,95,6,,3,N,N,51,1,Melia azedarach
181954,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4996,,P,,4,,4,155,6,,2,N,N,51,1,Melia azedarach
181955,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4996,,P,,3,,4,139,6,,2,N,N,51,1,Melia azedarach
181956,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4996,,P,,2,,4,152,7,,2,N,N,51,1,Melia azedarach
181957,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,4996,,P,,1,,4,175,6,,3,N,N,51,1,Melia azedarach
181958,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5012,,P,,2,,4,58,4,,2,N,N,51,1,Melia azedarach
181959,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5012,,P,,1,,4,0,.6,,7,N,N,888,888,Seco
181960,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5018,,P,,1,,4,0,1,,2,N,N,70,4,Salix humboldtiana
181961,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5054,,P,,1,,4,85,4,,2,N,N,51,1,Melia azedarach
181962,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5096,,P,,2,,4,44,3,,2,N,N,51,1,Melia azedarach
181963,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5096,,P,,1,,4,53,4,,1,N,N,51,1,Melia azedarach
181964,270,ALVAREZ RAMON,6968,DE LAS TROPAS CAMINO,1095,LA BOYADA CAMINO,5104,,P,,1,,4,89,4,,2,N,N,51,1,Melia azedarach
182106,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5197,,I,,1,,1,5,1,,2,N,N,51,1,Melia azedarach
182107,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,,S/N,I,,1,,1,10,2,,3,N,N,51,1,Melia azedarach
182108,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,,S/N,I,,1,,1,5,2,,2,N,N,79,1,Hibiscus rosa-sinensis
182109,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,,S/N,I,,2,,1,5,1,,2,N,N,79,1,Hibiscus rosa-sinensis
182110,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,,S/N,I,,3,,1,20,2,,2,N,N,79,1,Hibiscus rosa-sinensis
182111,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5201,,I,,1,,1,130,12,,2,N,N,45,1,Liriodendron tulipifera
182112,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5201,,I,,2,,1,80,3,,2,N,N,51,1,Melia azedarach
182113,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5203,,I,,1,,1,40,3,,2,N,N,51,1,Melia azedarach
182114,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5208,,P,,1,,2,60,10,,1,N,N,31,2,Eucalyptus camaldulensis
182115,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5210,,P,,1,,2,102,8,,3,N,N,51,1,Melia azedarach
182116,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5210,,P,,2,,2,97,8,,2,N,N,51,1,Melia azedarach
182117,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5210,,P,,3,,2,98,8,,2,N,N,51,1,Melia azedarach
182118,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5210,,P,,4,,2,85,8,,2,N,N,51,1,Melia azedarach
182119,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5196,,P,,1,,2,68,8,,2,N,N,51,1,Melia azedarach
182120,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5196,,P,,2,,2,55,8,,4,N,N,70,4,Salix humboldtiana
182121,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5196,,P,,3,,2,55,8,,3,N,N,70,4,Salix humboldtiana
182122,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5194,,P,,1,,2,60,8,,2,N,N,51,1,Melia azedarach
182123,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5192,,P,,1,,2,120,4,,3,N,N,51,1,Melia azedarach
182124,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5192,,P,,2,,2,50,4,,3,N,N,51,1,Melia azedarach
182125,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5192,,P,,3,,2,67,4,,3,N,N,51,1,Melia azedarach
182126,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5162,,P,,1,,2,110,4,,3,N,N,51,1,Melia azedarach
182127,542,ARIGU MIGUEL JAVIER,1095,LA BOYADA CAMINO,230,ALIANZA CAMINO,5152,,P,,1,,2,42,4,,2,N,N,70,4,Salix humboldtiana
182128,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2411,,I,,1,,3,168,8,,2,N,N,60,1,Phoenix canariensis
182129,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2411,,I,,1,,3,168,8,,2,N,N,60,1,Phoenix canariensis
182130,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2411,,I,,2,,2,182,9,,2,N,N,60,1,Phoenix canariensis
182131,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2411,,I,,3,,2,215,9,,2,N,N,60,1,Phoenix canariensis
182132,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2411,,I,,4,,2,198,9,,2,N,N,60,1,Phoenix canariensis
182133,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2439,,I,,1,,2,189,9,,2,N,N,60,1,Phoenix canariensis
182134,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2443,,I,,1,,2,179,8,,2,N,N,60,1,Phoenix canariensis
182135,668,AUSTRALIA,4796,NUEVA ZELANDIA,3817,OCEANIA,2443,,I,,2,,2,210,8,,2,N,N,60,1,Phoenix canariensis
182136,668,AUSTRALIA,1962,CIBILS CAMINO,3817,OCEANIA,,S/N,P,,1,,9,108,8,,2,N,N,35,3,Fraxinus lanceolata
182137,668,AUSTRALIA,1962,CIBILS CAMINO,3817,OCEANIA,,S/N,P,,2,,9,84,7,,2,N,N,35,3,Fraxinus lanceolata
182138,668,AUSTRALIA,1962,CIBILS CAMINO,3817,OCEANIA,,S/N,P,,3,,9,52,7,,2,N,N,35,3,Fraxinus lanceolata
