Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
289214,51,ABIARU,3696,LAGUNA JULIAN,3990,LLUPES JOSE,,S/N(ESQ),I,1,,,1,96,4,3,2,N,N,40,1,Juglans nigra
289213,51,ABIARU,3696,LAGUNA JULIAN,3990,LLUPES JOSE,,S/N,I,1,,,1,90,4,3,3,S,N,51,1,Melia azedarach
250085,126,AGRACIADA AVENIDA,6835,TERRA AV  COSTANERA ARQ. JUAN PABLO,6825,TEMBETA,3845,,I,1,,,800,50,2,2,2,N,N,78,1,Washingtonia filifera
208687,126,AGRACIADA AVENIDA,612,ARTIGAS JUAN ANTONIO,6213,SAGASTA MARIANO,4134,,P,1,1,,2,120,6,5,2,N,N,39,1,Jacaranda ovalifolia
250146,126,AGRACIADA AVENIDA,6129,ROMERO EMILIO,6213,SAGASTA MARIANO,4139,,I,1,,,4,105,8,10,3,S,S,35,3,Fraxinus lanceolata
250147,126,AGRACIADA AVENIDA,6129,ROMERO EMILIO,6213,SAGASTA MARIANO,4139,BIS,I,1,,,4,148,9,12,3,S,S,39,1,Jacaranda ovalifolia
208688,126,AGRACIADA AVENIDA,612,ARTIGAS JUAN ANTONIO,6213,SAGASTA MARIANO,4142,,P,1,1,,2,120,7,6,2,N,N,39,1,Jacaranda ovalifolia
250149,126,AGRACIADA AVENIDA,6129,ROMERO EMILIO,6213,SAGASTA MARIANO,4143,,I,1,,,4,148,8,10,3,S,S,39,1,Jacaranda ovalifolia
250150,126,AGRACIADA AVENIDA,6129,ROMERO EMILIO,6213,SAGASTA MARIANO,4143,BIS,I,1,,,4,156,9,11,3,S,S,39,1,Jacaranda ovalifolia
208689,126,AGRACIADA AVENIDA,612,ARTIGAS JUAN ANTONIO,6213,SAGASTA MARIANO,4148,,P,1,1,,2,110,6,5,2,N,N,39,1,Jacaranda ovalifolia
208686,126,AGRACIADA AVENIDA,6213,SAGASTA MARIANO,267,ALVAREZ JULIAN,4196,,P,1,1,,4,100,8,6,3,N,N,39,1,Jacaranda ovalifolia
208681,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,2811,FREIRE JOSE B.,4202,,P,1,1,,4,100,5,4,3,N,N,39,1,Jacaranda ovalifolia
208683,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,2811,FREIRE JOSE B.,4244,,P,1,1,,4,90,6,5,3,N,N,51,1,Melia azedarach
265052,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,2811,FREIRE JOSE B.,4244,,P,1,,,9,100,6,5,2,N,N,51,1,Melia azedarach
208696,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,4279,,I,1,1,,4,147,8,10,3,S,S,39,1,Jacaranda ovalifolia
208690,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4282,,P,,1,,2,91,9,,2,N,N,39,1,Jacaranda ovalifolia
250043,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4282,,P,1,,,2,143,9,12,3,S,S,39,1,Jacaranda ovalifolia
250044,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4286,,P,1,,,2,95,5,7,2,S,S,33,2,Ficus elastica
208692,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4290,,P,,1,,2,128,9,,2,N,N,39,1,Jacaranda ovalifolia
208698,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,4291,,I,1,1,,4,133,8,10,4,S,S,39,1,Jacaranda ovalifolia
208699,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,4293,,I,1,1,,4,150,9,11,4,S,S,39,1,Jacaranda ovalifolia
250045,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4296,,P,1,,,2,157,9,12,3,S,S,39,1,Jacaranda ovalifolia
208693,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,4298,,P,,1,,2,68,8,,2,N,N,35,3,Fraxinus lanceolata
208700,126,AGRACIADA AVENIDA,267,ALVAREZ JULIAN,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,4299,,I,1,1,,4,145,8,11,3,S,S,39,1,Jacaranda ovalifolia
208684,126,AGRACIADA AVENIDA,6213,SAGASTA MARIANO,267,ALVAREZ JULIAN,,S/N,P,1,2,,3,90,6,5,2,N,N,39,1,Jacaranda ovalifolia
208685,126,AGRACIADA AVENIDA,6213,SAGASTA MARIANO,267,ALVAREZ JULIAN,,S/N,P,1,1,,5,130,7,6,2,N,N,39,1,Jacaranda ovalifolia
250148,126,AGRACIADA AVENIDA,6129,ROMERO EMILIO,6213,SAGASTA MARIANO,,S/N,I,1,,,4,132,8,9,3,S,S,39,1,Jacaranda ovalifolia
250080,126,AGRACIADA AVENIDA,6825,TEMBETA,6270,SALVO ANGEL,,S/N,I,1,,,4,173,9,10,1,S,S,11,4,Acer saccharinum
250046,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,,S/N,P,1,,,2,125,8,10,3,S,S,35,3,Fraxinus lanceolata
208691,126,AGRACIADA AVENIDA,2811,FREIRE JOSE B.,6324,SAN QUINTIN,,S/N,P,,1,,2,47,4,,2,N,N,33,2,Ficus elastica
250086,126,AGRACIADA AVENIDA,6835,TERRA AV  COSTANERA ARQ. JUAN PABLO,6825,TEMBETA,,S/N,I,1,,,999,50,3,2,2,N,N,78,1,Washingtonia filifera
208702,156,AGUIAR JUAN JOSE,1743,CASTRO CAMINO,4632,MUÑOZ MARCOS,3923,BIS,I,,1,,1,163,15,,2,N,N,63,1,Platanus x acerifolia
208701,156,AGUIAR JUAN JOSE,1743,CASTRO CAMINO,4632,MUÑOZ MARCOS,3923,,I,,1,,1,92,8,,5,N,N,888,888,Seco
208703,156,AGUIAR JUAN JOSE,1743,CASTRO CAMINO,4632,MUÑOZ MARCOS,3931,,I,,1,,1,152,11,,3,N,N,63,1,Platanus x acerifolia
223716,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,0,S/N,I,1,1,,3,25,3,2,7,S,N,61,1,Phytolacca dioica
288778,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,0,S/N,I,1,,,2,148,5,6,4,S,S,53,1,Myoporum laetum
288777,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,0,S/N,I,1,,,1,189,8,12,2,S,S,70,3,Salix elegantissima
288779,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,0,S/N,I,1,,,2,152,7,9,4,S,S,70,3,Salix elegantissima
223710,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,717,,I,1,2,,2,224,16,16,2,S,S,31,6,Eucalyptus globulus ssp globulus
223709,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,717,,I,1,1,,2,273,16,16,2,S,S,31,6,Eucalyptus globulus ssp globulus
223711,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,717,,I,1,3,,2,26,3,2,3,N,N,21,1,Catalpa bignonioides
288773,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,735,,I,1,,,3,19,3,2,2,N,N,70,3,Salix elegantissima
288774,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,735,,I,1,,,3,108,7,5,2,S,N,70,3,Salix elegantissima
208708,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,736,,P,,1,,2,130,9,,2,N,N,70,1,Salix alba
288776,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,737,,I,1,,,3,247,9,12,4,S,S,70,3,Salix elegantissima
288775,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,737,,I,1,,,3,2,2,1,2,N,N,55,2,Nerium oleander var. variegatum
208707,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,738,,P,,1,,2,160,10,,2,N,N,70,1,Salix alba
223714,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,745,,I,1,3,,2,48,4,3,3,S,N,60,3,Phoenix reclinata
223715,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,745,,I,1,4,,2,286,15,10,2,S,S,31,6,Eucalyptus globulus ssp globulus
223712,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,745,,I,1,1,,2,243,16,12,2,S,S,31,6,Eucalyptus globulus ssp globulus
223713,183,ALAGOAS,4629,MUÑOZ GRAL. AGUSTIN,3012,GIRALT PEDRO,745,,I,1,2,,2,311,16,12,2,S,S,31,6,Eucalyptus globulus ssp globulus
208706,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,,S/N,P,,1,,2,170,9,,4,N,N,70,1,Salix alba
208705,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,,S/N,P,,2,,2,80,10,,2,N,N,31,8,Eucalyptus tereticornis
208704,183,ALAGOAS,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,,S/N,P,,1,,2,130,12,,2,N,N,31,8,Eucalyptus tereticornis
288700,192,ALASKA,4927,OLIVERES FRANCISCO N.,8811,COPETTI MIGUEL J.,0,,P,1,,,2,221,10,11,2,S,S,31,6,Eucalyptus globulus ssp globulus
288683,192,ALASKA,633,ASCASUBI,3012,GIRALT PEDRO,0,,I,1,,,3,18,2,1,3,N,N,50,1,Manihot flabellifolia
288717,192,ALASKA,3012,GIRALT PEDRO,4927,OLIVERES FRANCISCO N.,0,,P,1,,,3,51,5,4,3,S,N,35,2,Fraxinus excelsior
288718,192,ALASKA,3012,GIRALT PEDRO,4927,OLIVERES FRANCISCO N.,0,S/N,P,1,,,2,48,3,5,2,N,N,50,1,Manihot flabellifolia
208710,192,ALASKA,297,AMEGHINO,5880,REAL,0,S/N,P,1,3,,3,162,7,9,4,S,S,70,3,Salix elegantissima
208717,192,ALASKA,297,AMEGHINO,5880,REAL,0,S/N,P,1,2,,3,52,5,6,3,S,N,51,1,Melia azedarach
208718,192,ALASKA,297,AMEGHINO,5880,REAL,0,S/N,P,1,1,,3,196,8,8,2,S,S,25,2,Chorisia speciosa
208719,192,ALASKA,297,AMEGHINO,5880,REAL,571,,I,,1,,3,100,7,,2,N,N,51,1,Melia azedarach
208720,192,ALASKA,297,AMEGHINO,5880,REAL,571,,I,,2,,3,119,8,,2,N,N,51,1,Melia azedarach
208721,192,ALASKA,297,AMEGHINO,5880,REAL,571,,I,,3,,3,120,8,,2,N,N,51,1,Melia azedarach
208714,192,ALASKA,297,AMEGHINO,5880,REAL,580,,P,1,2,,3,168,6,8,4,S,N,51,1,Melia azedarach
208715,192,ALASKA,297,AMEGHINO,5880,REAL,580,,P,1,1,,3,172,9,10,2,S,N,51,1,Melia azedarach
208713,192,ALASKA,297,AMEGHINO,5880,REAL,580,,P,1,3,,3,186,7,10,3,S,S,51,1,Melia azedarach
208724,192,ALASKA,297,AMEGHINO,5880,REAL,587,,I,,3,,3,70,6,,2,N,N,25,2,Chorisia speciosa
208723,192,ALASKA,297,AMEGHINO,5880,REAL,587,,I,,2,,3,26,4,,2,N,N,25,2,Chorisia speciosa
208722,192,ALASKA,297,AMEGHINO,5880,REAL,587,,I,,1,,3,60,4,,2,N,N,25,2,Chorisia speciosa
208716,192,ALASKA,297,AMEGHINO,5880,REAL,588,,P,1,1,,3,98,5,4,3,S,N,51,1,Melia azedarach
208727,192,ALASKA,297,AMEGHINO,5880,REAL,593,,I,,3,,3,136,6,,2,N,N,51,1,Melia azedarach
208725,192,ALASKA,297,AMEGHINO,5880,REAL,593,,I,,1,,3,66,.8,,7,N,N,25,2,Chorisia speciosa
208726,192,ALASKA,297,AMEGHINO,5880,REAL,593,,I,,2,,3,68,4,,2,N,N,51,1,Melia azedarach
288693,192,ALASKA,5880,REAL,6822,TELLIER CARLOS,637,,I,1,,,3,5,3,1,2,N,N,51,1,Melia azedarach
208738,192,ALASKA,5880,REAL,6822,TELLIER CARLOS,637,,I,1,1,,3,153,9,10,3,S,N,51,1,Melia azedarach
208739,192,ALASKA,5880,REAL,6822,TELLIER CARLOS,641,,I,1,1,,3,188,9,12,3,S,N,51,1,Melia azedarach
208740,192,ALASKA,5880,REAL,6822,TELLIER CARLOS,643,,I,1,1,,3,193,10,15,3,S,S,70,3,Salix elegantissima
288692,192,ALASKA,5880,REAL,6822,TELLIER CARLOS,643,,I,1,,,3,65,9,6,2,N,N,31,88,Eucalyptus spp.
208731,192,ALASKA,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,676,,P,1,1,,3,112,4,5,3,S,N,51,1,Melia azedarach
208730,192,ALASKA,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,676,,P,1,2,,3,132,7,8,2,S,N,51,1,Melia azedarach
208732,192,ALASKA,6822,TELLIER CARLOS,4629,MUÑOZ GRAL. AGUSTIN,686,,P,1,1,,1,194,10,14,4,S,S,51,1,Melia azedarach
288678,192,ALASKA,4629,MUÑOZ GRAL. AGUSTIN,633,ASCASUBI,747,,I,1,,,2,55,3,2,3,S,N,51,1,Melia azedarach
288679,192,ALASKA,4629,MUÑOZ GRAL. AGUSTIN,633,ASCASUBI,747,,I,1,,,2,102,3,3,3,S,N,51,1,Melia azedarach
288680,192,ALASKA,4629,MUÑOZ GRAL. AGUSTIN,633,ASCASUBI,747,,I,1,,,2,61,4,3,3,S,N,51,1,Melia azedarach
208742,192,ALASKA,3012,GIRALT PEDRO,1749,CASTRO JOSE,,S/N,I,,1,,3,180,12,,2,N,N,70,1,Salix alba
208743,192,ALASKA,3012,GIRALT PEDRO,1749,CASTRO JOSE,,S/N,I,,1,,2,15,3,,2,N,N,11,2,Acer negundo
208728,192,ALASKA,297,AMEGHINO,5880,REAL,,S/N,I,,1,,3,62,6,,3,N,N,51,1,Melia azedarach
208729,192,ALASKA,297,AMEGHINO,5880,REAL,,S/N,I,,2,,3,118,9,,2,N,N,51,1,Melia azedarach
208750,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,288,,P,1,1,,1,172,9,7,2,S,N,51,1,Melia azedarach
208751,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,292,,P,1,1,,1,128,7,5,2,S,N,51,1,Melia azedarach
269289,216,ALDAO,2514,EMANCIPACION,3393,HORNOS GRAL.,313,,I,1,,,1,13,7,5,3,S,N,70,3,Salix elegantissima
208773,216,ALDAO,2514,EMANCIPACION,3393,HORNOS GRAL.,329,,I,,1,,1,42,5,,2,N,N,71,1,Schinus molle
268814,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,414,,P,1,,,2,25,2,1,2,S,N,51,1,Melia azedarach
208758,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,436,,P,1,2,,2,120,3,0,4,N,N,51,1,Melia azedarach
208761,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,11,,2,142,10,5,2,S,N,64,2,Populus deltoides
208767,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,5,,2,118,5,8,4,S,N,64,2,Populus deltoides
208770,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,2,,2,125,8,5,4,S,N,64,2,Populus deltoides
208771,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,1,,2,128,10,6,4,S,N,64,2,Populus deltoides
208760,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,12,,2,132,10,6,2,S,N,64,2,Populus deltoides
208768,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,4,,2,116,8,4,3,S,N,64,2,Populus deltoides
208765,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,7,,2,100,5,2,4,S,N,64,2,Populus deltoides
208763,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,9,,2,132,10,6,3,S,N,64,2,Populus deltoides
208762,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,10,,2,120,10,5,3,S,N,64,2,Populus deltoides
208764,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,8,,2,118,10,5,4,S,N,64,2,Populus deltoides
208769,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,3,,2,119,10,6,3,S,N,64,2,Populus deltoides
208766,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,440,,P,1,6,,2,121,8,5,3,S,N,64,2,Populus deltoides
252094,216,ALDAO,6363,SANTA LUCIA,6885,TIMOTE,690,,P,1,,,1,15,2,1,2,N,N,20,1,Casuarina cunninghamiana
252095,216,ALDAO,6363,SANTA LUCIA,6885,TIMOTE,690,,P,1,,,1,15,2,1,2,N,N,20,1,Casuarina cunninghamiana
271153,216,ALDAO,2514,EMANCIPACION,3393,HORNOS GRAL.,802,,P,1,,,2,106,5,4,3,S,N,70,2,Salix babylonica
268815,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,968,,P,1,,,2,24,2,1,3,S,N,71,1,Schinus molle
268816,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,968,,P,1,,,2,41,4,2,3,S,N,51,1,Melia azedarach
270197,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,,,1,28,3,2,2,S,N,38,1,Grevillea robusta
270196,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,,,1,43,5,4,2,S,N,48,1,Magnolia grandiflora
270195,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,,,1,13,2,1,3,S,N,38,1,Grevillea robusta
270198,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,,,1,26,3,2,2,S,N,38,1,Grevillea robusta
270194,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,1,,1,19,2,1,2,S,N,35,3,Fraxinus lanceolata
270193,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,1,,1,43,4,2,2,S,N,38,1,Grevillea robusta
270192,216,ALDAO,3393,HORNOS GRAL.,5352,DE PENA CAMINO CARLOS MARIA,,S/N,I,1,,,1,45,4,3,1,S,N,38,1,Grevillea robusta
208748,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 730,P,1,1,,1,124,8,5,3,S,S,64,2,Populus deltoides
208756,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 793,I,1,1,,1,135,6,3,4,S,S,51,1,Melia azedarach
208754,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 785,I,1,1,,1,135,5,4,3,S,S,51,1,Melia azedarach
208752,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 715,I,1,1,,1,96,7,4,2,S,N,51,1,Melia azedarach
208749,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 738,P,1,1,,1,157,10,6,4,S,S,64,2,Populus deltoides
208755,216,ALDAO,6885,TIMOTE,2514,EMANCIPACION,,P 785,I,1,2,,1,154,5,4,4,S,S,51,1,Melia azedarach
271154,216,ALDAO,2514,EMANCIPACION,3393,HORNOS GRAL.,,S/N,P,1,,,2,175,7,6,2,S,N,25,2,Chorisia speciosa
252093,216,ALDAO,6363,SANTA LUCIA,6885,TIMOTE,,S/N,P,1,,,1,0,1,1,2,N,N,20,1,Casuarina cunninghamiana
211785,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1204,,I,1,1,,2,60,4,3,2,N,N,55,1,Nerium oleander
211789,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1204,,I,1,1,,2,47,3,2,2,N,N,79,3,Hibiscus syriacus
211786,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1220,,I,1,1,,2,97,03/05/10,1,3,N,N,51,1,Melia azedarach
211787,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1240,,I,1,3,,2,163,11,5,3,N,N,70,3,Salix elegantissima
211788,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1240,,I,1,2,,2,45,3,3,2,N,N,71,2,Schinus lentiscifolius
211790,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1257,,I,1,2,,2,70,5,3,2,N,N,35,3,Fraxinus lanceolata
211791,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1257,,I,1,1,,2,50,4,4,2,N,N,67,5,Quercus robur
211792,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1264,BIS,I,1,1,,2,92,5,4,3,N,N,35,3,Fraxinus lanceolata
289537,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,120,1,01/05/10,2,N,N,115,2,Agave americana var. marginata
289534,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,120,1,01/05/10,2,N,N,115,2,Agave americana var. marginata
289536,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,120,1,01/05/10,2,N,N,115,2,Agave americana var. marginata
289538,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,120,01/05/10,01/05/10,2,N,N,115,2,Agave americana var. marginata
211794,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,2,,2,120,1,01/05/10,2,N,N,115,2,Agave americana var. marginata
211795,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,1,,2,120,1,01/05/10,2,N,N,70,2,Salix babylonica
289535,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,120,1,01/05/10,2,N,N,115,2,Agave americana var. marginata
211793,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,3,,2,83,8,5,2,N,N,70,3,Salix elegantissima
289539,245,ALONSO CASTELLANO JUAN,3100,GONZALEZ PADRON TOMAS,4992,ORTICOCHEA MARIA,1286,,I,1,,,2,186,8,5,3,N,N,70,3,Salix elegantissima
209008,297,AMEGHINO,3822,LAS TUNAS,192,ALASKA,0,S/N,I,1,2,,4,146,5,4,3,N,N,51,1,Melia azedarach
209009,297,AMEGHINO,3822,LAS TUNAS,192,ALASKA,0,S/N,I,1,3,,4,137,4,5,3,S,N,51,1,Melia azedarach
288536,297,AMEGHINO,3822,LAS TUNAS,192,ALASKA,0,S/N,I,1,,,3,15,3,3,2,S,N,50,1,Manihot flabellifolia
209007,297,AMEGHINO,3822,LAS TUNAS,192,ALASKA,0,S/N,I,1,1,,4,182,10,9,4,S,S,70,1,Salix alba
208991,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,8,,3,157,9,7,4,S,N,51,1,Melia azedarach
208986,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,3,,3,157,8,6,4,S,S,51,1,Melia azedarach
208993,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,1,,4,174,9,10,3,S,N,51,1,Melia azedarach
208992,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,9,,3,162,9,8,3,S,N,51,1,Melia azedarach
208985,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,2,,3,152,9,6,4,S,S,51,1,Melia azedarach
208987,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,4,,3,183,9,10,4,S,S,51,1,Melia azedarach
208988,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,5,,3,156,8,7,4,S,N,51,1,Melia azedarach
208989,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,6,,3,171,9,8,4,S,S,51,1,Melia azedarach
208990,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,7,,3,179,9,8,3,S,S,51,1,Melia azedarach
208984,297,AMEGHINO,4224,MARMOL JOSE,3480,INCLUSA,0,S/N,I,1,1,,3,186,10,9,4,S,N,51,1,Melia azedarach
208850,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,2,,2,182,13,12,2,S,S,63,1,Platanus x acerifolia
208851,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,1,,2,214,14,14,3,S,S,63,1,Platanus x acerifolia
208846,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,6,,2,189,13,13,3,S,S,63,1,Platanus x acerifolia
208847,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,5,,2,108,8,7,2,S,S,67,5,Quercus robur
208848,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,4,,2,192,13,13,3,S,S,63,1,Platanus x acerifolia
208849,297,AMEGHINO,5859,RAMIREZ AVENIDA DR. CARLOS MARIA,3855,LAURELES,0,S/N,P,1,3,,2,156,12,10,3,S,S,63,1,Platanus x acerifolia
208859,297,AMEGHINO,3855,LAURELES,4224,MARMOL JOSE,0,S/N(BAO),I,1,2,,4,168,8,8,4,S,S,51,1,Melia azedarach
208867,297,AMEGHINO,3855,LAURELES,4224,MARMOL JOSE,0,S/N(BAO),I,1,10,,4,149,8,8,3,S,S,51,1,Melia azedarach
